State_Fips,County_Fips,State,County,Pop_2010,Pop_2011,Pop_2012,Pop_2013,Pop_2014,Pop_2015,Pop_2016,Pop_2017,Pop_2018,Pop_2019
1,35,Alabama,Conecuh County,13236,13195,13046,12912,12677,12678,12500,12431,12292,12067
1,37,Alabama,Coosa County,11780,11486,11346,11254,11037,10934,10819,10724,10643,10663
1,39,Alabama,Covington County,37809,38020,37805,37814,37760,37556,37382,37062,36953,37049
1,41,Alabama,Crenshaw County,13869,13894,13915,13847,13851,13850,13916,13858,13825,13772
1,43,Alabama,Cullman County,80456,80410,80279,80690,81068,81761,82450,82867,83418,83768
1,45,Alabama,Dale County,50394,50122,50289,49771,49414,49365,49362,49342,49143,49172
1,47,Alabama,Dallas County,43854,43251,42789,41976,41554,40936,40080,39238,38294,37196
1,49,Alabama,DeKalb County,71163,71365,70944,70912,70993,71087,71104,71437,71407,71513
1,51,Alabama,Elmore County,79552,79993,80193,80536,80538,80872,81204,81422,81011,81209
1,53,Alabama,Escambia County,38345,38204,38023,37765,37735,37661,37475,36993,36524,36633
1,55,Alabama,Etowah County,104459,104369,104278,103884,103399,102998,102855,103007,102611,102268
1,57,Alabama,Fayette County,17229,17052,16945,16824,16772,16696,16563,16466,16445,16302
1,59,Alabama,Franklin County,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
1,61,Alabama,Geneva County,26777,26756,26924,26677,26593,26631,26494,26385,26306,26271
1,63,Alabama,Greene County,8991,8903,8848,8748,8584,8508,8482,8310,8209,8111
1,65,Alabama,Hale County,15745,15361,15364,15246,15046,15015,14828,14801,14749,14651
1,67,Alabama,Henry County,17296,17377,17153,17129,17079,17101,17072,17115,17173,17205
1,69,Alabama,Houston County,101798,102488,103371,103643,104158,104260,104218,104378,104770,105882
1,71,Alabama,Jackson County,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
1,73,Alabama,Jefferson County,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
1,75,Alabama,Lamar County,14496,14291,14248,14212,14067,13927,13928,13882,13882,13805
1,77,Alabama,Lauderdale County,92737,92607,92662,92701,93000,92459,92425,92564,92604,92729
1,79,Alabama,Lawrence County,34342,34051,33806,33575,33444,33135,33227,33063,32941,32924
1,81,Alabama,Lee County,140794,144130,148567,151809,154511,156954,159168,161440,163656,164542
1,83,Alabama,Limestone County,83181,85557,87326,88916,90599,91565,92847,94130,96177,98915
1,85,Alabama,Lowndes County,11289,11140,10851,10661,10494,10350,10248,10097,9974,9726
1,87,Alabama,Macon County,21505,21284,20608,20021,19641,19296,19060,18793,18321,18068
1,89,Alabama,Madison County,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909
1,91,Alabama,Marengo County,20956,20661,20375,20119,19986,19766,19525,19396,19056,18863
1,93,Alabama,Marion County,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
1,95,Alabama,Marshall County,93122,93895,94260,94356,94257,94585,95113,95572,96170,96774
1,97,Alabama,Mobile County,413315,413068,413816,413918,414149,414462,414945,414045,413908,413210
1,99,Alabama,Monroe County,23005,22796,22581,22170,21926,21717,21548,21290,21062,20733
1,101,Alabama,Montgomery County,229505,229189,228874,228190,227551,227279,227170,227265,226504,226486
1,103,Alabama,Morgan County,119608,120024,120102,119571,119444,119257,119006,118918,119203,119679
1,105,Alabama,Perry County,10563,10450,10163,9999,9801,9640,9532,9302,9070,8923
1,107,Alabama,Pickens County,19749,19354,19309,19300,20272,20776,20325,20204,19980,19930
1,109,Alabama,Pike County,32970,33025,33215,33715,33199,33496,33464,33349,33242,33114
1,111,Alabama,Randolph County,22937,22745,22533,22547,22353,22594,22504,22687,22727,22722
1,113,Alabama,Russell County,53321,54852,57500,59149,59224,58844,58185,56985,57784,57961
1,115,Alabama,St. Clair County,83571,83975,84761,85810,85996,86546,87306,87926,88654,89512
1,117,Alabama,Shelby County,196032,197952,200912,204039,206280,208959,211282,213633,215583,217702
1,119,Alabama,Sumter County,13730,13490,13440,13394,13270,13206,12967,12749,12634,12427
1,121,Alabama,Talladega County,82172,81863,82146,81578,81512,81128,80552,80142,80137,79978
1,123,Alabama,Tallapoosa County,41476,41402,41048,41028,40884,40605,40586,40613,40535,40367
1,125,Alabama,Tuscaloosa County,194996,196745,198807,201084,203086,204767,206464,207618,208319,209355
1,127,Alabama,Walker County,66997,66585,66104,65777,65338,64931,64533,63895,63669,63521
1,129,Alabama,Washington County,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
1,131,Alabama,Wilcox County,11560,11438,11302,11145,10946,10896,10844,10691,10599,10373
1,133,Alabama,Winston County,24412,24362,24193,24189,24139,23930,23907,23760,23693,23629
2,0,Alaska,Alaska,713910,722128,730443,737068,736283,737498,741456,739700,735139,731545
2,13,Alaska,Aleutians East Borough,3166,3259,3294,3343,3346,3373,3363,3455,3395,3337
2,16,Alaska,Aleutians West Census Area,5559,5582,5676,5777,5822,5781,5705,5729,5640,5634
2,20,Alaska,Anchorage Municipality,293321,296197,298255,301142,299893,297547,297249,294338,290521,288000
2,50,Alaska,Bethel Census Area,17084,17419,17656,17852,17936,17955,18022,18090,18219,18386
2,60,Alaska,Bristol Bay Borough,1002,1030,979,951,947,904,902,869,880,836
2,68,Alaska,Denali Borough,1835,1872,1908,1943,1916,1933,2055,2084,2032,2097
2,70,Alaska,Dillingham Census Area,4850,4947,4949,4978,4983,4988,4970,4940,4991,4916
2,90,Alaska,Fairbanks North Star Borough,98264,98120,100311,100933,99254,99636,100633,99675,98565,96849
2,100,Alaska,Haines Borough,2501,2574,2577,2558,2555,2516,2531,2524,2488,2530
2,105,Alaska,Hoonah-Angoon Census Area,2107,2085,2114,2116,2098,2132,2121,2139,2155,2148
2,110,Alaska,Juneau City and Borough,31387,32161,32384,32594,32481,32615,32412,32098,32037,31974
2,122,Alaska,Kenai Peninsula Borough,55554,56299,56900,57014,57558,58034,58458,58558,58561,58708
2,130,Alaska,Ketchikan Gateway Borough,13573,13674,13729,13722,13802,13702,13707,13834,13856,13901
2,150,Alaska,Kodiak Island Borough,13646,13806,14037,14093,13907,13767,13728,13512,13250,12998
2,158,Alaska,Kusilvak Census Area,7467,7651,7794,7974,8100,8194,8181,8236,8323,8314
2,164,Alaska,Lake and Peninsula Borough,1639,1649,1649,1667,1647,1595,1600,1612,1596,1592
2,170,Alaska,Matanuska-Susitna Borough,89732,91725,93677,95880,98103,101062,104119,106232,107115,108317
2,180,Alaska,Nome Census Area,9543,9776,9824,9852,9810,9893,9966,10025,10053,10004
2,185,Alaska,North Slope Borough,9478,9554,9698,9792,9776,9788,9694,9795,9850,9832
2,188,Alaska,Northwest Arctic Borough,7560,7705,7705,7725,7772,7772,7691,7795,7694,7621
2,195,Alaska,Petersburg Borough,3219,3255,3277,3291,3261,3253,3260,3264,3244,3266
2,198,Alaska,Prince of Wales-Hyder Census Area,6211,6373,6423,6446,6463,6508,6519,6444,6360,6203
2,220,Alaska,Sitka City and Borough,8881,8884,9017,8973,8838,8778,8736,8641,8554,8493
2,230,Alaska,Skagway Municipality,968,962,998,1026,1054,1088,1132,1167,1169,1183
2,240,Alaska,Southeast Fairbanks Census Area,7061,7150,7172,6986,6925,6812,6857,6892,6937,6893
2,261,Alaska,Valdez-Cordova Census Area,9657,9740,9734,9781,9478,9319,9314,9220,9161,9202
2,275,Alaska,Wrangell City and Borough,2371,2394,2420,2448,2441,2453,2496,2521,2538,2502
2,282,Alaska,Yakutat City and Borough,662,656,664,651,655,635,612,602,596,579
2,290,Alaska,Yukon-Koyukuk Census Area,5612,5629,5622,5560,5462,5465,5423,5409,5359,5230
4,0,Arizona,Arizona,6407172,6472643,6554978,6632764,6730413,6829676,6941072,7044008,7158024,7278717
4,1,Arizona,Apache County,71829,72182,72229,72322,71796,71012,71381,71545,71731,71887
4,3,Arizona,Cochise County,131822,133097,132017,129578,127314,126454,125686,124864,126411,125922
4,5,Arizona,Coconino County,134612,134275,136146,136699,137566,138962,140407,141001,142523,143476
4,7,Arizona,Gila County,53561,53440,52994,53005,53044,52978,53356,53578,53801,54018
4,9,Arizona,Graham County,37152,37126,37015,37433,38099,37860,37807,37481,37995,38837
4,11,Arizona,Greenlee County,8339,8585,8764,8916,9349,9577,9643,9443,9448,9498
4,12,Arizona,La Paz County,20497,20604,20521,20522,20516,20466,20648,20706,21039,21108
4,13,Arizona,Maricopa County,3825110,3874996,3947505,4017723,4093648,4172905,4256143,4327184,4402403,4485414
4,15,Arizona,Mohave County,200314,202812,203347,203126,203423,204574,205412,207017,209292,212181
4,17,Arizona,Navajo County,107697,107552,107313,107135,107701,107638,108467,109079,110242,110924
4,19,Arizona,Pima County,981620,988381,993052,997127,1004229,1009103,1016707,1026391,1036554,1047279
4,21,Arizona,Pinal County,379094,378041,382251,385398,395322,405614,417193,431564,446806,462789
4,23,Arizona,Santa Cruz County,47415,47667,47359,46939,46636,46542,46400,46566,46395,46498
4,25,Arizona,Yavapai County,210983,211044,211990,214421,217716,220805,224575,228082,231772,235099
4,27,Arizona,Yuma County,197127,202841,202475,202420,204054,205186,207247,209507,211612,213787
5,0,Arkansas,Arkansas,2921964,2940667,2952164,2959400,2967392,2978048,2989918,3001345,3009733,3017804
5,1,Arkansas,Arkansas County,19009,18871,18964,18755,18479,18330,18154,17872,17726,17486
5,3,Arkansas,Ashley County,21829,21673,21515,21278,20956,20838,20530,20311,20012,19657
5,5,Arkansas,Baxter County,41510,41349,41080,40983,40888,41138,41131,41308,41624,41932
5,7,Arkansas,Benton County,222593,229171,234938,239461,244841,251591,259212,266585,272266,279141
5,9,Arkansas,Boone County,36893,37086,37333,37328,37116,37119,37259,37459,37385,37432
5,11,Arkansas,Bradley County,11470,11432,11266,11120,11007,10999,10959,10813,10838,10763
5,13,Arkansas,Calhoun County,5362,5243,5278,5192,5167,5200,5143,5201,5227,5189
5,15,Arkansas,Carroll County,27553,27466,27623,27791,27734,27755,27728,27865,28097,28380
5,17,Arkansas,Chicot County,11799,11703,11498,11362,11211,10970,10899,10647,10442,10118
5,19,Arkansas,Clark County,22925,22928,22755,22582,22557,22513,22602,22184,22313,22320
5,21,Arkansas,Clay County,16050,15876,15710,15484,15299,15206,15060,14865,14763,14551
5,23,Arkansas,Cleburne County,25986,25875,25763,25625,25591,25355,25173,25059,24994,24919
5,25,Arkansas,Cleveland County,8677,8674,8609,8515,8399,8284,8245,8162,7995,7956
5,27,Arkansas,Columbia County,24723,24709,24413,24284,24049,24115,24026,23695,23586,23457
5,29,Arkansas,Conway County,21219,21128,21141,21088,20995,20936,20874,20810,20825,20846
5,31,Arkansas,Craighead County,96748,98405,99993,101653,102661,104457,105932,107188,108816,110332
5,33,Arkansas,Crawford County,61956,61796,61911,61667,61807,61904,62263,62894,63379,63257
5,35,Arkansas,Crittenden County,50958,50517,50077,49739,49536,49019,49306,48716,48363,47955
5,37,Arkansas,Cross County,17862,17809,17703,17521,17181,17255,17025,16792,16630,16419
5,39,Arkansas,Dallas County,8066,8056,7952,7892,7691,7530,7399,7307,7152,7009
5,41,Arkansas,Desha County,12954,12731,12590,12502,12270,12029,11905,11743,11507,11361
5,43,Arkansas,Drew County,18666,18735,18788,18686,18642,18613,18553,18370,18328,18219
5,45,Arkansas,Faulkner County,114026,116280,118523,119176,120562,121241,122206,123530,125138,126007
5,47,Arkansas,Franklin County,18142,18009,17959,17915,17828,17749,17655,17809,17764,17715
5,49,Arkansas,Fulton County,12215,12240,12169,12170,12081,12138,12099,12131,12308,12477
5,51,Arkansas,Garland County,96067,96854,96986,97654,97758,97814,98282,98327,98966,99386
5,53,Arkansas,Grant County,17886,17947,18038,18046,18074,18016,18064,18103,18180,18265
5,55,Arkansas,Greene County,42201,42763,43229,43160,43788,44300,44730,44993,45339,45325
5,57,Arkansas,Hempstead County,22596,22488,22344,22420,22326,22085,22032,21876,21685,21532
5,59,Arkansas,Hot Spring County,33231,33142,33507,33528,33409,33497,33438,33606,33672,33771
5,61,Arkansas,Howard County,13796,13816,13675,13543,13492,13336,13350,13365,13302,13202
5,63,Arkansas,Independence County,36809,36884,36953,36885,37080,37035,37117,37391,37768,37825
5,65,Arkansas,Izard County,13726,13572,13541,13411,13557,13487,13488,13666,13582,13629
5,67,Arkansas,Jackson County,18057,17887,17680,17729,17591,17365,17282,17017,16753,16719
5,69,Arkansas,Jefferson County,77341,76039,74634,73191,72458,71872,70407,69238,68067,66824
5,71,Arkansas,Johnson County,25556,25675,25914,25932,25969,26094,26127,26401,26659,26578
5,73,Arkansas,Lafayette County,7647,7536,7450,7284,7158,7010,6888,6797,6679,6624
5,75,Arkansas,Lawrence County,17518,17282,17040,17054,16969,16696,16639,16571,16432,16406
5,77,Arkansas,Lee County,10395,10291,10184,10010,9839,9672,9337,9127,8976,8857
5,79,Arkansas,Lincoln County,14089,14339,14180,14063,14025,13866,13728,13475,13184,13024
5,81,Arkansas,Little River County,13132,12945,12916,12733,12503,12402,12406,12373,12297,12259
5,83,Arkansas,Logan County,22308,22242,21928,22031,21866,21729,21732,21739,21673,21466
5,85,Arkansas,Lonoke County,68744,69529,70109,70742,71368,71359,71803,72778,73391,73309
5,87,Arkansas,Madison County,15684,15662,15597,15679,15731,15705,16112,16299,16362,16576
5,89,Arkansas,Marion County,16665,16671,16621,16444,16423,16215,16376,16429,16665,16694
5,91,Arkansas,Miller County,43562,43762,43663,43402,43458,43792,43713,43736,43362,43257
5,93,Arkansas,Mississippi County,46399,46031,45553,44695,44247,43729,42900,42112,41236,40651
5,95,Arkansas,Monroe County,8138,8099,7854,7690,7634,7452,7205,7013,6880,6701
5,97,Arkansas,Montgomery County,9510,9402,9340,9252,9162,9027,8936,8890,8910,8986
5,99,Arkansas,Nevada County,8997,9008,8909,8772,8645,8508,8378,8309,8308,8252
5,101,Arkansas,Newton County,8304,8251,8052,8042,7867,7846,7848,7815,7800,7753
5,103,Arkansas,Ouachita County,26046,25737,25398,24948,24761,24316,24013,23817,23620,23382
5,105,Arkansas,Perry County,10444,10383,10328,10335,10360,10307,10286,10346,10380,10455
5,107,Arkansas,Phillips County,21676,21406,20736,20437,19952,19546,19050,18599,18054,17782
5,109,Arkansas,Pike County,11264,11241,11254,11121,10989,10837,10826,10735,10666,10718
5,111,Arkansas,Poinsett County,24515,24449,24299,24187,24152,24002,23974,24071,23903,23528
5,113,Arkansas,Polk County,20667,20558,20420,20342,20249,20194,20145,20147,20019,19964
5,115,Arkansas,Pope County,62109,62687,62631,62588,63117,63608,63897,63634,63594,64072
5,117,Arkansas,Prairie County,8722,8599,8482,8375,8347,8299,8252,8248,8082,8062
5,119,Arkansas,Pulaski County,383538,386990,389225,391512,392952,393576,394151,393280,391918,391911
5,121,Arkansas,Randolph County,17955,17973,17840,17625,17569,17437,17444,17665,17970,17958
5,123,Arkansas,St. Francis County,28194,27994,27992,27508,27088,26651,26347,25997,25509,24994
5,125,Arkansas,Saline County,107656,109553,111442,113348,114874,116390,117656,119520,121074,122437
5,127,Arkansas,Scott County,11275,11264,11033,10934,10686,10561,10332,10369,10339,10281
5,129,Arkansas,Searcy County,8182,8078,8005,7991,7924,7835,7968,7927,7930,7881
5,131,Arkansas,Sebastian County,125737,127010,127571,127173,126733,127385,127385,127786,127570,127827
5,133,Arkansas,Sevier County,17151,17218,17188,17356,17410,17262,16971,17103,17061,17007
5,135,Arkansas,Sharp County,17250,17270,17034,17043,16820,16808,17007,17147,17290,17442
5,137,Arkansas,Stone County,12389,12500,12542,12423,12381,12386,12509,12520,12454,12506
5,139,Arkansas,Union County,41573,41402,40861,40604,40136,40086,39879,39460,39139,38682
5,141,Arkansas,Van Buren County,17310,17214,17162,16985,16907,16808,16669,16552,16635,16545
5,143,Arkansas,Washington County,204024,208051,211756,216000,219941,224434,228482,232732,236611,239187
5,145,Arkansas,White County,77356,78083,78641,78567,78471,78915,78917,78844,78381,78753
5,147,Arkansas,Woodruff County,7236,7164,7052,7018,6860,6706,6600,6575,6466,6320
5,149,Arkansas,Yell County,22146,21964,21824,21819,21768,21506,21502,21509,21462,21341
6,0,California,California,37319502,37638369,37948800,38260787,38596972,38918045,39167117,39358497,39461588,39512223
6,1,California,Alameda County,1512986,1530915,1553764,1579593,1607792,1634538,1650950,1660196,1666756,1671329
6,3,California,Alpine County,1161,1093,1110,1128,1080,1077,1047,1111,1089,1129
6,5,California,Amador County,37886,37543,37104,36620,36726,37031,37429,38529,39405,39752
6,7,California,Butte County,219949,219975,220869,221641,223516,224631,226231,228696,230339,219186
6,9,California,Calaveras County,45468,45160,44815,44655,44671,44965,45322,45681,45698,45905
6,11,California,Colusa County,21437,21323,21284,21250,21176,21231,21496,21579,21418,21547
6,13,California,Contra Costa County,1052540,1065440,1077548,1093401,1108876,1124405,1137268,1145535,1150519,1153526
6,15,California,Del Norte County,28566,28443,28190,27816,27175,27190,27382,27351,27740,27812
6,17,California,El Dorado County,181136,180936,180575,181481,183108,184569,185976,188679,190746,192843
6,19,California,Fresno County,932039,939406,945045,951514,960567,969488,976830,985238,991950,999101
6,21,California,Glenn County,28127,28139,27851,27809,27831,27753,27840,27926,27967,28393
6,23,California,Humboldt County,135009,135243,134572,134403,134494,135102,136290,136507,136244,135558
6,25,California,Imperial County,174716,175786,176575,176438,177974,178937,180179,181649,181523,181215
6,27,California,Inyo County,18511,18392,18351,18357,18292,18108,17922,17868,17946,18039
6,29,California,Kern County,840996,847970,853606,862000,869176,876031,880856,887356,893758,900202
6,31,California,Kings County,152370,151868,150991,150337,149495,150085,149382,149665,151382,152940
6,33,California,Lake County,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
6,35,California,Lassen County,34831,34246,33629,32129,31664,31256,30721,30920,30618,30573
6,37,California,Los Angeles County,9823246,9876482,9935375,9992484,10040072,10085416,10105708,10103711,10073906,10039107
6,39,California,Madera County,150986,151675,151527,151370,153456,153576,153956,155423,156882,157327
6,41,California,Marin County,252904,255376,256061,258409,260359,260916,260562,259749,259662,258826
6,43,California,Mariposa County,18277,18170,17881,17809,17714,17622,17456,17414,17405,17203
6,45,California,Mendocino County,87799,87334,87288,87054,87225,87107,87285,87576,87401,86749
6,47,California,Merced County,256721,259297,260867,262026,264419,266353,267628,271096,274151,277680
6,49,California,Modoc County,9694,9509,9351,9145,9068,9056,8961,8876,8800,8841
6,51,California,Mono County,14257,14422,14331,14067,14134,14077,14273,14354,14403,14444
6,53,California,Monterey County,416373,420456,424788,426712,428475,430552,433953,434534,433950,434061
6,55,California,Napa County,136759,137691,138538,139580,140405,140862,140840,139878,138789,137744
6,57,California,Nevada County,98790,98701,98137,97938,98572,98676,98913,99367,99508,99755
6,59,California,Orange County,3015171,3049271,3078068,3104950,3126537,3149280,3164986,3174289,3175973,3175692
6,61,California,Placer County,350021,356328,360263,365398,369217,372841,378943,385115,392330,398329
6,63,California,Plumas County,19914,19719,19377,18895,18622,18427,18665,18660,18741,18807
6,65,California,Riverside County,2201576,2234070,2261204,2286755,2316162,2345816,2380081,2414964,2445789,2470546
6,67,California,Sacramento County,1421383,1433730,1444852,1457341,1474917,1493674,1510987,1527301,1538746,1552058
6,69,California,San Benito County,55516,55977,56599,57239,57825,58216,59225,60164,61467,62808
6,71,California,San Bernardino County,2040848,2060827,2073512,2082738,2099181,2115411,2131960,2150945,2166753,2180085
6,73,California,San Diego County,3103212,3137156,3174335,3209768,3248877,3280850,3306089,3321237,3333861,3338330
6,75,California,San Francisco County,805505,815650,828876,839572,850750,863010,871512,878040,880696,881549
6,77,California,San Joaquin County,687127,694354,699593,702046,711579,722271,732809,743296,752491,762148
6,79,California,San Luis Obispo County,269802,271058,274160,275696,278227,280077,281803,282481,283354,283111
6,81,California,San Mateo County,719699,728344,739224,748661,757204,765055,767906,768901,768681,766573
6,83,California,Santa Barbara County,424231,425453,429699,434601,439045,442229,444340,445298,445780,446499
6,85,California,Santa Clara County,1786040,1812054,1837853,1866425,1891753,1916285,1928368,1932510,1932337,1927852
6,87,California,Santa Cruz County,263147,264858,266340,268816,270861,273503,274396,274856,273841,273213
6,89,California,Shasta County,177274,177588,177875,178397,178844,178314,178571,179384,179709,180080
6,91,California,Sierra County,3220,3098,3067,3028,2972,2985,2951,3002,2997,3005
6,93,California,Siskiyou County,44938,44615,44079,43532,43338,43254,43376,43622,43550,43539
6,95,California,Solano County,413967,416342,419674,423659,429006,433409,438858,443511,445725,447643
6,97,California,Sonoma County,484755,487421,489993,494073,498560,500863,502547,502469,498643,494336
6,99,California,Stanislaus County,515145,517560,520424,523451,528015,533211,539255,544717,548126,550660
6,101,California,Sutter County,94751,94482,94189,94507,94778,95282,95742,96204,96348,96971
6,103,California,Tehama County,63559,63331,63212,62875,62801,63158,63453,63847,64018,65084
6,105,California,Trinity County,13755,13685,13489,13427,13128,13094,12828,12726,12567,12285
6,107,California,Tulare County,442969,446784,449779,452460,455138,457161,459235,462308,464589,466195
6,109,California,Tuolumne County,55190,54830,54221,53997,53851,53615,53770,53976,54387,54478
6,111,California,Ventura County,825097,830099,833516,838136,842297,845802,847323,849044,848142,846006
6,113,California,Yolo County,201073,201954,204576,206292,208398,212037,215627,218477,220118,220500
6,115,California,Yuba County,72348,72489,72774,73090,73533,74045,74952,76578,77557,78668
8,0,Colorado,Colorado,5047349,5121108,5192647,5269035,5350101,5450623,5539215,5611885,5691287,5758736
8,1,Colorado,Adams County,443691,452201,460558,469978,479946,490443,497734,503590,511354,517421
8,3,Colorado,Alamosa County,15515,15709,15680,15787,15803,15894,16053,16108,16248,16233
8,5,Colorado,Arapahoe County,574747,585968,596500,608467,619034,630984,638950,644478,651797,656590
8,7,Colorado,Archuleta County,12046,12021,12132,12216,12231,12387,12825,13295,13730,14029
8,9,Colorado,Baca County,3807,3778,3722,3656,3587,3555,3530,3554,3584,3581
8,11,Colorado,Bent County,6500,6424,5848,5761,5820,5889,5833,5827,5808,5577
8,13,Colorado,Boulder County,295037,299957,304570,309323,312233,318027,321250,322441,324636,326196
8,14,Colorado,Broomfield County,56226,57493,58971,60149,61764,64866,66513,68263,69324,70465
8,15,Colorado,Chaffee County,17808,18028,18154,18355,18451,18612,19110,19666,20041,20356
8,17,Colorado,Cheyenne County,1833,1863,1872,1879,1846,1827,1850,1853,1859,1831
8,19,Colorado,Clear Creek County,9083,9011,9018,9024,9124,9244,9353,9574,9604,9700
8,21,Colorado,Conejos County,8312,8290,8248,8199,8230,8065,8050,8139,8181,8205
8,23,Colorado,Costilla County,3529,3641,3603,3541,3561,3576,3693,3756,3812,3887
8,25,Colorado,Crowley County,5861,5882,5467,5346,5609,5628,5285,5840,5957,6061
8,27,Colorado,Custer County,4279,4225,4219,4261,4340,4434,4588,4857,4934,5068
8,29,Colorado,Delta County,30860,30393,30465,30338,29963,29913,30346,30519,30884,31162
8,31,Colorado,Denver County,603359,620530,635163,649391,664582,683285,696159,704961,716265,727211
8,33,Colorado,Dolores County,2069,2044,2009,2033,1977,1981,2056,2045,2060,2055
8,35,Colorado,Douglas County,286977,292548,298708,306234,314545,322025,328219,335816,342989,351154
8,37,Colorado,Eagle County,52099,52051,52334,52816,53276,53865,54541,54929,54943,55127
8,39,Colorado,Elbert County,23142,23178,23274,23541,24031,24630,25157,25765,26303,26729
8,41,Colorado,El Paso County,627031,637305,646003,655209,663129,674001,688277,700099,712089,720403
8,43,Colorado,Fremont County,46837,47379,47052,46332,46147,46282,46976,47548,47959,47839
8,45,Colorado,Garfield County,56072,56048,56761,56938,57161,57698,58785,59032,59701,60061
8,47,Colorado,Gilpin County,5471,5428,5431,5530,5747,5805,5914,6018,6112,6243
8,49,Colorado,Grand County,14796,14563,14221,14312,14559,14726,15179,15364,15511,15734
8,51,Colorado,Gunnison County,15291,15261,15378,15575,15765,16104,16414,16863,17167,17462
8,53,Colorado,Hinsdale County,844,825,802,804,773,764,788,791,808,820
8,55,Colorado,Huerfano County,6681,6528,6565,6460,6393,6404,6580,6628,6887,6897
8,57,Colorado,Jackson County,1389,1357,1325,1336,1385,1353,1358,1375,1395,1392
8,59,Colorado,Jefferson County,535548,540506,546602,552031,558819,564888,571413,575417,579392,582881
8,61,Colorado,Kiowa County,1404,1431,1409,1392,1380,1384,1342,1365,1379,1406
8,63,Colorado,Kit Carson County,8263,8172,8072,8245,8018,8215,7626,7137,7159,7097
8,65,Colorado,Lake County,7264,7343,7253,7263,7317,7442,7590,7750,7846,8127
8,67,Colorado,La Plata County,51411,51866,52451,53368,53865,54687,55316,55563,56299,56221
8,69,Colorado,Larimer County,300441,305246,310842,316225,324008,333303,338984,344084,350660,356899
8,71,Colorado,Las Animas County,15422,15053,14992,14396,14048,14043,14073,14201,14508,14506
8,73,Colorado,Lincoln County,5471,5419,5440,5435,5501,5543,5551,5523,5606,5701
8,75,Colorado,Logan County,22750,22577,22356,22174,22440,22472,22435,22317,22268,22409
8,77,Colorado,Mesa County,146259,147174,147317,147175,147113,148025,149736,151170,152951,154210
8,79,Colorado,Mineral County,704,711,719,732,704,744,756,753,772,769
8,81,Colorado,Moffat County,13794,13423,13171,13126,12934,12939,13144,13088,13183,13283
8,83,Colorado,Montezuma County,25576,25476,25476,25542,25514,25716,25994,26112,26152,26183
8,85,Colorado,Montrose County,41186,40974,40650,40549,40585,40562,41151,41753,42206,42758
8,87,Colorado,Morgan County,28241,28452,28248,28223,28103,28252,28199,28295,28769,29068
8,89,Colorado,Otero County,18859,18839,18634,18452,18336,18182,18266,18345,18338,18278
8,91,Colorado,Ouray County,4456,4423,4507,4552,4574,4608,4789,4813,4822,4952
8,93,Colorado,Park County,16279,16055,16049,16184,16381,16726,17343,17894,18525,18845
8,95,Colorado,Phillips County,4469,4401,4417,4383,4392,4327,4280,4288,4285,4265
8,97,Colorado,Pitkin County,17154,17169,17292,17460,17712,17940,17975,17973,17976,17767
8,99,Colorado,Prowers County,12545,12502,12421,12317,12062,11936,11926,11998,12079,12172
8,101,Colorado,Pueblo County,159390,160184,160721,161033,161356,163006,164774,166283,167422,168424
8,103,Colorado,Rio Blanco County,6623,6747,6758,6693,6595,6478,6436,6352,6330,6324
8,105,Colorado,Rio Grande County,12023,11913,11866,11676,11504,11352,11337,11297,11271,11267
8,107,Colorado,Routt County,23434,23252,23272,23599,24067,24360,24682,25171,25507,25638
8,109,Colorado,Saguache County,6136,6188,6333,6242,6198,6253,6412,6633,6840,6824
8,111,Colorado,San Juan County,708,690,692,692,712,689,691,712,764,728
8,113,Colorado,San Miguel County,7357,7487,7581,7621,7738,7836,8017,8034,8180,8179
8,115,Colorado,Sedgwick County,2371,2372,2378,2340,2334,2373,2400,2311,2276,2248
8,117,Colorado,Summit County,28073,28042,28298,28728,29317,30045,30552,30820,30817,31011
8,119,Colorado,Teller County,23469,23369,23445,23356,23433,23388,24058,24674,25113,25388
8,121,Colorado,Washington County,4821,4762,4701,4743,4733,4786,4834,4921,4888,4908
8,123,Colorado,Weld County,254207,258827,264131,270165,277112,285819,295712,305885,314815,324492
8,125,Colorado,Yuma County,10049,10134,10100,10132,10184,10037,10055,9959,9947,10019
9,0,Connecticut,Connecticut,3579114,3588283,3594547,3594841,3594524,3587122,3578141,3573297,3571520,3565287
9,1,Connecticut,Fairfield County,919355,928000,935099,939924,944196,944943,944347,943038,943971,943332
9,3,Connecticut,Hartford County,895236,896864,897706,897678,897407,896290,894141,893076,892580,891720
9,5,Connecticut,Litchfield County,189763,188972,187570,186836,185343,184122,182793,181667,181095,180333
9,7,Connecticut,Middlesex County,165616,166174,165634,165329,164786,163724,163292,162942,162870,162436
9,9,Connecticut,New Haven County,863357,863871,864566,862820,862885,860186,857901,857748,856971,854757
9,11,Connecticut,New London County,274004,273037,274091,272976,271462,269636,268403,267419,266285,265206
9,13,Connecticut,Tolland County,153239,153050,151967,151778,151693,151734,151162,151009,150689,150721
